TestData,RBF,2,0,0.48412482647023664,0.0,0.7185410881209893,0.0,0.2862057685852051,0.0,4.727300405502319,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,2,0,1.375522712934852,0.0,1.860544040678082,0.0,0.0019936561584472656,0.0,0.12489533424377441,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.5799247393088507,0.0,0.7337881110779879,0.0,0.028476476669311523,0.0,0.18982982635498047,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,4,0,0.19906838542607874,0.0,0.3603371367286101,0.0,3.9406378269195557,0.0,0.19467878341674805,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,4,0,0.20090435566698006,0.0,0.2637754407106897,0.0,4.276984691619873,0.0,0.26606130599975586,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,0.2075079779743096,0.0,0.2698528746949393,0.0,3.254859447479248,0.0,0.1760246753692627,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8909677920859649,0.0,1.1501861525565595,0.0,0.05474591255187988,0.0,0.15451931953430176,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.5799247393088507,0.0,0.7337881110779879,0.0,0.03350114822387695,0.0,0.17791104316711426,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8909677920859649,0.0,1.1501861525565595,0.0,0.03457498550415039,0.0,0.16019177436828613,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
